latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
-22.393909;-44.954686;1061.5;0.1;2.79;46.7;1616.68;2;0.1;0
-22.393932;-44.954698;1061.6;0.1;2.84;46.8;1619.52;2;0.1;0
-22.393954;-44.954711;1061.7;0.1;2.79;46.9;1622.31;2;0.1;0
-22.393977;-44.954724;1061.8;0.1;2.89;47;1625.2;2;0.1;0
-22.393992;-44.954715;1061.9;0.1;1.91;47.1;1627.11;2;0.1;0
-22.394007;-44.954707;1062;0.1;1.86;47.2;1628.97;2;0.1;0
-22.394023;-44.954698;1062.1;0.1;2.01;47.3;1630.98;2;0.1;0
-22.394038;-44.954689;1062.2;0.1;1.91;47.4;1632.89;2;0.1;0
-22.394053;-44.954681;1062.3;0.1;1.86;47.5;1634.75;2;0.1;0
-22.394069;-44.954672;1062.4;0.1;2.01;47.6;1636.76;2;0.1;0
-22.394077;-44.954652;1062.5;0.1;2.24;47.7;1639;2;0.1;0
-22.394085;-44.954632;1062.6;0.1;2.24;47.8;1641.24;2;0.1;0
-22.394093;-44.954612;1062.8;0.2;2.24;48;1643.48;2;0.2;0
-22.394101;-44.954592;1062.9;0.1;2.24;48.1;1645.72;2;0.1;0
-22.394109;-44.954572;1063;0.1;2.24;48.2;1647.96;2;0.1;0
-22.39411;-44.954549;1063.2;0.2;2.37;48.4;1650.33;2;0.2;0
-22.39411;-44.954525;1063.4;0.2;2.47;48.6;1652.8;2;0.2;0
-22.39411;-44.954502;1063.5;0.1;2.36;48.7;1655.16;2;0.1;0
-22.39411;-44.954479;1063.6;0.1;2.36;48.8;1657.52;2;0.1;0
-22.39411;-44.954456;1063.8;0.2;2.36;49;1659.88;2;0.2;0
-22.394111;-44.954428;1064;0.2;2.88;49.2;1662.76;2;0.2;0
-22.394112;-44.954399;1064.2;0.2;2.98;49.4;1665.74;2;0.2;0
-22.394112;-44.954371;1064.3;0.1;2.88;49.5;1668.62;2;0.1;0
-22.394113;-44.954343;1064.5;0.2;2.88;49.7;1671.5;2;0.2;0
-22.39412;-44.954319;1064.7;0.2;2.59;49.9;1674.09;2;0.2;0
-22.394127;-44.954295;1064.9;0.2;2.59;50.1;1676.68;2;0.2;0
-22.394134;-44.954272;1065;0.1;2.49;50.2;1679.17;2;0.1;0
-22.394141;-44.954248;1065.1;0.1;2.59;50.3;1681.76;2;0.1;0
-22.394143;-44.954224;1065.3;0.2;2.48;50.5;1684.24;2;0.2;0
-22.394146;-44.954199;1065.4;0.1;2.59;50.6;1686.83;2;0.1;0
-22.394149;-44.954175;1065.5;0.1;2.49;50.7;1689.32;2;0.1;0
-22.394152;-44.954151;1065.6;0.1;2.49;50.8;1691.81;2;0.1;0
-22.394155;-44.954127;1065.7;0.1;2.49;50.9;1694.3;2;0.1;0
-22.394167;-44.954102;1065.9;0.2;2.9;51.1;1697.2;2;0.2;0
-22.39418;-44.954076;1066;0.1;3.04;51.2;1700.24;2;0.1;0
-22.394193;-44.954051;1066.1;0.1;2.95;51.3;1703.19;2;0.1;0
-22.394206;-44.954026;1066.2;0.1;2.95;51.4;1706.14;2;0.1;0
-22.394211;-44.953999;1066.3;0.1;2.83;51.5;1708.97;2;0.1;0
-22.394215;-44.953972;1066.4;0.1;2.81;51.6;1711.78;2;0.1;0
-22.394219;-44.953946;1066.5;0.1;2.71;51.7;1714.49;2;0.1;0
-22.394223;-44.953919;1066.6;0.1;2.81;51.8;1717.3;2;0.1;0
-22.394224;-44.953894;1066.7;0.1;2.57;51.9;1719.87;2;0.1;0
-22.394224;-44.95387;1066.7;0;2.47;51.9;1722.34;2;0;0
-22.394224;-44.953845;1066.8;0.1;2.57;52;1724.91;2;0.1;0
-22.394224;-44.953821;1066.8;0;2.47;52;1727.38;2;0;0
-22.394235;-44.953796;1066.9;0.1;2.85;52.1;1730.23;2;0.1;0
-22.394245;-44.953771;1067;0.1;2.8;52.2;1733.03;2;0.1;0
-22.394255;-44.953747;1067;0;2.71;52.2;1735.74;2;0;0
-22.394265;-44.953722;1067.1;0.1;2.8;52.3;1738.54;2;0.1;0
-22.39427;-44.953696;1067.2;0.1;2.73;52.4;1741.27;2;0.1;0
-22.394274;-44.95367;1067.2;0;2.71;52.4;1743.98;2;0;0
-22.394279;-44.953644;1067.3;0.1;2.73;52.5;1746.71;2;0.1;0
-22.394283;-44.953618;1067.4;0.1;2.71;52.6;1749.42;2;0.1;0
-22.394297;-44.953594;1067.4;0;2.92;52.6;1752.34;2;0;0
-22.394311;-44.953569;1067.5;0.1;3;52.7;1755.34;2;0.1;0
-22.394325;-44.953545;1067.6;0.1;2.92;52.8;1758.26;2;0.1;0
-22.394339;-44.953521;1067.7;0.1;2.92;52.9;1761.18;2;0.1;0
-22.394344;-44.9535;1067.8;0.1;2.23;53;1763.41;2;0.1;0
-22.394348;-44.953478;1067.8;0;2.31;53;1765.72;2;0;0
-22.394352;-44.953457;1067.9;0.1;2.2;53.1;1767.92;2;0.1;0
-22.394356;-44.953436;1068;0.1;2.2;53.2;1770.12;2;0.1;0
-22.394361;-44.953415;1068;0;2.23;53.2;1772.35;2;0;0
-22.394373;-44.953396;1068.1;0.1;2.37;53.3;1774.72;2;0.1;0
-22.394385;-44.953378;1068.2;0.1;2.28;53.4;1777;2;0.1;0
-22.394398;-44.953359;1068.3;0.1;2.43;53.5;1779.43;2;0.1;0
-22.39441;-44.95334;1068.3;0;2.37;53.5;1781.8;2;0;0
-22.394422;-44.953322;1068.4;0.1;2.28;53.6;1784.08;2;0.1;0
-22.394437;-44.953301;1068.5;0.1;2.73;53.7;1786.81;2;0.1;0
-22.394452;-44.95328;1068.6;0.1;2.73;53.8;1789.54;2;0.1;0
-22.394467;-44.95326;1068.6;0;2.65;53.8;1792.19;2;0;0
-22.394481;-44.953239;1068.7;0.1;2.66;53.9;1794.85;2;0.1;0
-22.394502;-44.953224;1068.7;0;2.8;53.9;1797.65;2;0;0
-22.394522;-44.95321;1068.8;0.1;2.65;54;1800.3;2;0.1;0
-22.394542;-44.953195;1068.8;0;2.71;54;1803.01;2;0;0
-22.394562;-44.95318;1068.9;0.1;2.71;54.1;1805.72;2;0.1;0
-22.394596;-44.953166;1068.9;0;4.05;54.1;1809.77;2;0;0
-22.394631;-44.953152;1068.9;0;4.15;54.1;1813.92;2;0;0
-22.394665;-44.953138;1069;0.1;4.05;54.2;1817.97;2;0.1;0
-22.394696;-44.953131;1069;0;3.52;54.2;1821.49;2;0;0
-22.394727;-44.953124;1069;0;3.52;54.2;1825.01;2;0;0
-22.394758;-44.953117;1069.1;0.1;3.52;54.3;1828.53;2;0.1;0
-22.394786;-44.953106;1069.1;0;3.31;54.3;1831.84;2;0;0
-22.394815;-44.953095;1069.1;0;3.42;54.3;1835.26;2;0;0
-22.394843;-44.953084;1069.2;0.1;3.31;54.4;1838.57;2;0.1;0
-22.394871;-44.953072;1069.2;0;3.35;54.4;1841.92;2;0;0
-22.394885;-44.953053;1069.3;0.1;2.5;54.5;1844.42;2;0.1;0
-22.394898;-44.953033;1069.3;0;2.51;54.5;1846.93;2;0;0
-22.394912;-44.953014;1069.4;0.1;2.5;54.6;1849.43;2;0.1;0
-22.394926;-44.952994;1069.4;0;2.58;54.6;1852.01;2;0;0
-22.394939;-44.952974;1069.5;0.1;2.51;54.7;1854.52;2;0.1;0
-22.394947;-44.952943;1069.6;0.1;3.31;54.8;1857.83;2;0.1;0
-22.394955;-44.952911;1069.7;0.1;3.41;54.9;1861.24;2;0.1;0
-22.394963;-44.952879;1069.8;0.1;3.41;55;1864.65;2;0.1;0
-22.394964;-44.952854;1069.8;0;2.57;55;1867.22;2;0;0
-22.394965;-44.952829;1069.9;0.1;2.57;55.1;1869.79;2;0.1;0
-22.394966;-44.952804;1070;0.1;2.57;55.2;1872.36;2;0.1;0
-22.394967;-44.952778;1070;0;2.68;55.2;1875.04;2;0;0
-22.394964;-44.952751;1070.1;0.1;2.8;55.3;1877.84;2;0.1;0
-22.394961;-44.952724;1070.2;0.1;2.8;55.4;1880.64;2;0.1;0
-22.394958;-44.952697;1070.3;0.1;2.8;55.5;1883.44;2;0.1;0
-22.394955;-44.95267;1070.4;0.1;2.8;55.6;1886.24;2;0.1;0
-22.394957;-44.95264;1070.5;0.1;3.09;55.7;1889.33;2;0.1;0
-22.394959;-44.95261;1070.6;0.1;3.09;55.8;1892.42;2;0.1;0
-22.39496;-44.95258;1070.7;0.1;3.09;55.9;1895.51;2;0.1;0
-22.394962;-44.95255;1070.8;0.1;3.09;56;1898.6;2;0.1;0
-22.394966;-44.952526;1070.9;0.1;2.51;56.1;1901.11;2;0.1;0
-22.39497;-44.952501;1071.1;0.2;2.61;56.3;1903.72;2;0.2;0
-22.394973;-44.952476;1071.2;0.1;2.59;56.4;1906.31;2;0.1;0
-22.394977;-44.952451;1071.4;0.2;2.61;56.6;1908.92;2;0.2;0
-22.394981;-44.952426;1071.5;0.1;2.61;56.7;1911.53;2;0.1;0
-22.394986;-44.952401;1071.7;0.2;2.63;56.9;1914.16;2;0.2;0
-22.39499;-44.952376;1071.9;0.2;2.61;57.1;1916.77;2;0.2;0
-22.394994;-44.95235;1072.1;0.2;2.71;57.3;1919.48;2;0.2;0
-22.395002;-44.952321;1072.3;0.2;3.11;57.5;1922.59;2;0.2;0
-22.395009;-44.952291;1072.5;0.2;3.18;57.7;1925.77;2;0.2;0
-22.395017;-44.952261;1072.7;0.2;3.21;57.9;1928.98;2;0.2;0
-22.395024;-44.952231;1072.9;0.2;3.18;58.1;1932.16;2;0.2;0
-22.395037;-44.952201;1073.1;0.2;3.41;58.3;1935.57;2;0.2;0
-22.39505;-44.952171;1073.3;0.2;3.41;58.5;1938.98;2;0.2;0
-22.395063;-44.952141;1073.5;0.2;3.41;58.7;1942.39;2;0.2;0
-22.395073;-44.952116;1073.7;0.2;2.8;58.9;1945.19;2;0.2;0
-22.395083;-44.952091;1073.9;0.2;2.8;59.1;1947.99;2;0.2;0
-22.395092;-44.952066;1074;0.1;2.76;59.2;1950.75;2;0.1;0
-22.395102;-44.952041;1074.2;0.2;2.8;59.4;1953.55;2;0.2;0
-22.39511;-44.952013;1074.3;0.1;3.01;59.5;1956.56;2;0.1;0
-22.395118;-44.951985;1074.5;0.2;3.01;59.7;1959.57;2;0.2;0
-22.395126;-44.951957;1074.6;0.1;3.01;59.8;1962.58;2;0.1;0
-22.395134;-44.951929;1074.8;0.2;3.01;60;1965.59;2;0.2;0
-22.395142;-44.951902;1074.9;0.1;2.91;60.1;1968.5;2;0.1;0
-22.395149;-44.951874;1075.1;0.2;2.98;60.3;1971.48;2;0.2;0
-22.395157;-44.951847;1075.3;0.2;2.91;60.5;1974.39;2;0.2;0
-22.395164;-44.951819;1075.4;0.1;2.98;60.6;1977.37;2;0.1;0
-22.395163;-44.951799;1075.6;0.2;2.06;60.8;1979.43;2;0.2;0
-22.395163;-44.951778;1075.7;0.1;2.16;60.9;1981.59;2;0.1;0
-22.395162;-44.951757;1075.8;0.1;2.16;61;1983.75;2;0.1;0
-22.395161;-44.951736;1076;0.2;2.16;61.2;1985.91;2;0.2;0
-22.39516;-44.951715;1076.1;0.1;2.16;61.3;1988.07;2;0.1;0
-22.395157;-44.951701;1076.2;0.1;1.48;61.4;1989.55;2;0.1;0
-22.395154;-44.951686;1076.3;0.1;1.58;61.5;1991.13;2;0.1;0
-22.39515;-44.951671;1076.4;0.1;1.6;61.6;1992.73;2;0.1;0
-22.395147;-44.951656;1076.5;0.1;1.58;61.7;1994.31;2;0.1;0
-22.395144;-44.951641;1076.7;0.2;1.58;61.9;1995.89;2;0.2;0
-22.395141;-44.951626;1076.8;0.1;1.58;62;1997.47;3;0.1;0
-22.395137;-44.951612;1076.9;0.1;1.51;62.1;1998.98;3;0.1;0
-22.395129;-44.951591;1077.1;0.2;2.34;62.3;2001.32;3;0.2;0
-22.39512;-44.951571;1077.2;0.1;2.29;62.4;2003.61;3;0.1;0
-22.395111;-44.95155;1077.4;0.2;2.38;62.6;2005.99;3;0.2;0
-22.395103;-44.95153;1077.6;0.2;2.24;62.8;2008.23;3;0.2;0
-22.395094;-44.95151;1077.8;0.2;2.29;63;2010.52;3;0.2;0
-22.39508;-44.951487;1078;0.2;2.83;63.2;2013.35;3;0.2;0
-22.395066;-44.951465;1078.3;0.3;2.75;63.5;2016.1;3;0.3;0
-22.395052;-44.951442;1078.5;0.2;2.83;63.7;2018.93;3;0.2;0
-22.395037;-44.951419;1078.8;0.3;2.89;64;2021.82;3;0.3;0
-22.395035;-44.951391;1079;0.2;2.89;64.2;2024.71;3;0.2;0
-22.395033;-44.951363;1079.3;0.3;2.89;64.5;2027.6;3;0.3;0
-22.395031;-44.951335;1079.6;0.3;2.89;64.8;2030.49;3;0.3;0
-22.395028;-44.951307;1079.9;0.3;2.9;65.1;2033.39;3;0.3;0
-22.395043;-44.951283;1080.1;0.2;2.98;65.3;2036.37;3;0.2;0
-22.395057;-44.95126;1080.4;0.3;2.83;65.6;2039.2;3;0.3;0
-22.395072;-44.951237;1080.7;0.3;2.89;65.9;2042.09;3;0.3;0
-22.395086;-44.951214;1081;0.3;2.83;66.2;2044.92;3;0.3;0
-22.395105;-44.951197;1081.3;0.3;2.74;66.5;2047.66;3;0.3;0
-22.395123;-44.95118;1081.5;0.2;2.66;66.7;2050.32;3;0.2;0
-22.395142;-44.951163;1081.8;0.3;2.74;67;2053.06;3;0.3;0
-22.39516;-44.951145;1082;0.2;2.73;67.2;2055.79;3;0.2;0
-22.395181;-44.951133;1082.3;0.3;2.64;67.5;2058.43;3;0.3;0
-22.395202;-44.951121;1082.5;0.2;2.64;67.7;2061.07;3;0.2;0
-22.395223;-44.951108;1082.7;0.2;2.69;67.9;2063.76;3;0.2;0
-22.395243;-44.951096;1082.9;0.2;2.54;68.1;2066.3;3;0.2;0
-22.395254;-44.951072;1083.1;0.2;2.75;68.3;2069.05;3;0.2;0
-22.395265;-44.951049;1083.3;0.2;2.66;68.5;2071.71;3;0.2;0
-22.395276;-44.951025;1083.5;0.2;2.75;68.7;2074.46;3;0.2;0
-22.395286;-44.951001;1083.7;0.2;2.71;68.9;2077.17;3;0.2;0
-22.395314;-44.950996;1083.9;0.2;3.16;69.1;2080.33;3;0.2;0
-22.395341;-44.950991;1084.2;0.3;3.05;69.4;2083.38;3;0.3;0
-22.395369;-44.950985;1084.4;0.2;3.17;69.6;2086.55;3;0.2;0
-22.395396;-44.95098;1084.5;0.1;3.05;69.7;2089.6;3;0.1;0
-22.395428;-44.95097;1084.8;0.3;3.7;70;2093.3;3;0.3;0
-22.39546;-44.95096;1085;0.2;3.7;70.2;2097;3;0.2;0
-22.395492;-44.95095;1085.2;0.2;3.7;70.4;2100.7;3;0.2;0
-22.395483;-44.950923;1085.4;0.2;2.95;70.6;2103.65;3;0.2;0
-22.395474;-44.950896;1085.6;0.2;2.95;70.8;2106.6;3;0.2;0
-22.395465;-44.950869;1085.7;0.1;2.95;70.9;2109.55;3;0.1;0
-22.395455;-44.950842;1085.9;0.2;2.99;71.1;2112.54;3;0.2;0
-22.395449;-44.950809;1086.1;0.2;3.46;71.3;2116;3;0.2;0
-22.395442;-44.950776;1086.3;0.2;3.48;71.5;2119.48;3;0.2;0
-22.395435;-44.950742;1086.5;0.2;3.58;71.7;2123.06;3;0.2;0
-22.395451;-44.950723;1086.7;0.2;2.64;71.9;2125.7;3;0.2;0
-22.395467;-44.950704;1086.9;0.2;2.64;72.1;2128.34;3;0.2;0
-22.395483;-44.950685;1087;0.1;2.64;72.2;2130.98;3;0.1;0
-22.395499;-44.950665;1087.2;0.2;2.72;72.4;2133.7;3;0.2;0
-22.39553;-44.950655;1087.5;0.3;3.6;72.7;2137.3;3;0.3;0
-22.39556;-44.950644;1087.8;0.3;3.52;73;2140.82;3;0.3;0
-22.39559;-44.950634;1088;0.2;3.49;73.2;2144.31;3;0.2;0
-22.395613;-44.950622;1088.2;0.2;2.84;73.4;2147.15;3;0.2;0
-22.395636;-44.950611;1088.5;0.3;2.8;73.7;2149.95;3;0.3;0
-22.395659;-44.9506;1088.7;0.2;2.8;73.9;2152.75;3;0.2;0
-22.395682;-44.950589;1088.9;0.2;2.8;74.1;2155.55;3;0.2;0
-22.395706;-44.950578;1089.1;0.2;2.9;74.3;2158.45;3;0.2;0
-22.395731;-44.950567;1089.4;0.3;3;74.6;2161.45;3;0.3;0
-22.395755;-44.950556;1089.6;0.2;2.9;74.8;2164.35;3;0.2;0
-22.395779;-44.950546;1089.8;0.2;2.86;75;2167.21;3;0.2;0
-22.395791;-44.950524;1090.1;0.3;2.63;75.3;2169.84;3;0.3;0
-22.395802;-44.950503;1090.3;0.2;2.48;75.5;2172.32;3;0.2;0
-22.395813;-44.950482;1090.5;0.2;2.48;75.7;2174.8;3;0.2;0
-22.395824;-44.950461;1090.7;0.2;2.48;75.9;2177.28;3;0.2;0
-22.395835;-44.95044;1090.9;0.2;2.48;76.1;2179.76;3;0.2;0
-22.395858;-44.950417;1091.2;0.3;3.48;76.4;2183.24;3;0.3;0
-22.395881;-44.950394;1091.5;0.3;3.48;76.7;2186.72;3;0.3;0
-22.395904;-44.950371;1091.8;0.3;3.48;77;2190.2;3;0.3;0
-22.395936;-44.950362;1092.2;0.4;3.68;77.4;2193.88;3;0.4;0
-22.395969;-44.950353;1092.5;0.3;3.78;77.7;2197.66;3;0.3;0
-22.396001;-44.950345;1092.8;0.3;3.65;78;2201.31;3;0.3;0
-22.396023;-44.950336;1093.1;0.3;2.62;78.3;2203.93;3;0.3;0
-22.396045;-44.950328;1093.3;0.2;2.58;78.5;2206.51;3;0.2;0
-22.396068;-44.950319;1093.5;0.2;2.72;78.7;2209.23;3;0.2;0
-22.39609;-44.950311;1093.7;0.2;2.58;78.9;2211.81;3;0.2;0
-22.396099;-44.950293;1093.9;0.2;2.1;79.1;2213.91;3;0.2;0
-22.396108;-44.950276;1094.1;0.2;2.01;79.3;2215.92;3;0.2;0
-22.396117;-44.950258;1094.2;0.1;2.1;79.4;2218.02;3;0.1;0
-22.396126;-44.950241;1094.4;0.2;2.01;79.6;2220.03;3;0.2;0
-22.396135;-44.950224;1094.5;0.1;2.01;79.7;2222.04;3;0.1;0
-22.396152;-44.950206;1094.7;0.2;2.65;79.9;2224.69;3;0.2;0
-22.396169;-44.950189;1094.9;0.2;2.57;80.1;2227.26;3;0.2;0
-22.396186;-44.950172;1095.1;0.2;2.57;80.3;2229.83;3;0.2;0
-22.396203;-44.950155;1095.3;0.2;2.57;80.5;2232.4;3;0.2;0
-22.396216;-44.950139;1095.5;0.2;2.19;80.7;2234.59;3;0.2;0
-22.396229;-44.950123;1095.6;0.1;2.19;80.8;2236.78;3;0.1;0
-22.396242;-44.950108;1095.8;0.2;2.11;81;2238.89;3;0.2;0
-22.396255;-44.950092;1095.9;0.1;2.19;81.1;2241.08;3;0.1;0
-22.396269;-44.950077;1096.1;0.2;2.19;81.3;2243.27;3;0.2;0
-22.396288;-44.950055;1096.3;0.2;3.1;81.5;2246.37;3;0.2;0
-22.396308;-44.950033;1096.5;0.2;3.17;81.7;2249.54;3;0.2;0
-22.396328;-44.950011;1096.7;0.2;3.17;81.9;2252.71;3;0.2;0
-22.396348;-44.94999;1097;0.3;3.1;82.2;2255.81;3;0.3;0
-22.396365;-44.949961;1097.2;0.2;3.53;82.4;2259.34;3;0.2;0
-22.396382;-44.949932;1097.4;0.2;3.53;82.6;2262.87;3;0.2;0
-22.396399;-44.949903;1097.7;0.3;3.53;82.9;2266.4;3;0.3;0
-22.396428;-44.949874;1098.1;0.4;4.39;83.3;2270.79;3;0.4;0
-22.396458;-44.949846;1098.5;0.4;4.41;83.7;2275.2;3;0.4;0
-22.396488;-44.949818;1098.9;0.4;4.41;84.1;2279.61;3;0.4;0
-22.39651;-44.949798;1099.2;0.3;3.2;84.4;2282.81;3;0.3;0
-22.396533;-44.949778;1099.5;0.3;3.28;84.7;2286.09;3;0.3;0
-22.396555;-44.949758;1099.9;0.4;3.2;85.1;2289.29;3;0.4;0
-22.396578;-44.949739;1100.2;0.3;3.22;85.4;2292.51;3;0.3;0
-22.396598;-44.949715;1100.6;0.4;3.32;85.8;2295.83;3;0.4;0
-22.396619;-44.949691;1101;0.4;3.4;86.2;2299.23;3;0.4;0
-22.396639;-44.949668;1101.4;0.4;3.25;86.6;2302.48;3;0.4;0
-22.396663;-44.949643;1101.8;0.4;3.71;87;2306.19;3;0.4;0
-22.396687;-44.949618;1102.2;0.4;3.71;87.4;2309.9;3;0.4;0
-22.39671;-44.949594;1102.6;0.4;3.55;87.8;2313.45;3;0.4;0
-22.396732;-44.949569;1103;0.4;3.55;88.2;2317;3;0.4;0
-22.396753;-44.949544;1103.4;0.4;3.47;88.6;2320.47;3;0.4;0
-22.396774;-44.94952;1103.8;0.4;3.4;89;2323.87;3;0.4;0
-22.396786;-44.949495;1104.1;0.3;2.9;89.3;2326.77;3;0.3;0
-22.396799;-44.949471;1104.4;0.3;2.86;89.6;2329.63;3;0.3;0
-22.396811;-44.949446;1104.7;0.3;2.9;89.9;2332.53;3;0.3;0
-22.396823;-44.949422;1105.1;0.4;2.81;90.3;2335.34;3;0.4;0
-22.396832;-44.949396;1105.4;0.3;2.85;90.6;2338.19;3;0.3;0
-22.396841;-44.94937;1105.8;0.4;2.85;91;2341.04;3;0.4;0
-22.396849;-44.949344;1106.1;0.3;2.82;91.3;2343.86;3;0.3;0
-22.396858;-44.949318;1106.5;0.4;2.85;91.7;2346.71;3;0.4;0
-22.396856;-44.949299;1106.7;0.2;1.97;91.9;2348.68;3;0.2;0
-22.396854;-44.949281;1107;0.3;1.86;92.2;2350.54;3;0.3;0
-22.396852;-44.949262;1107.2;0.2;1.97;92.4;2352.51;3;0.2;0
-22.39685;-44.949244;1107.5;0.3;1.86;92.7;2354.37;3;0.3;0
-22.396848;-44.949225;1107.7;0.2;1.97;92.9;2356.34;3;0.2;0
-22.396846;-44.949207;1108;0.3;1.86;93.2;2358.2;3;0.3;0
-22.396844;-44.949182;1108.3;0.3;2.58;93.5;2360.78;3;0.3;0
-22.396842;-44.949157;1108.6;0.3;2.58;93.8;2363.36;3;0.3;0
-22.396839;-44.949132;1109;0.4;2.59;94.2;2365.95;3;0.4;0
-22.396837;-44.949108;1109.3;0.3;2.48;94.5;2368.43;3;0.3;0
-22.396826;-44.949075;1109.7;0.4;3.61;94.9;2372.04;3;0.4;0
-22.396815;-44.949042;1110.2;0.5;3.61;95.4;2375.65;3;0.5;0
-22.396803;-44.94901;1110.6;0.4;3.55;95.8;2379.2;3;0.4;0
-22.396793;-44.948979;1111;0.4;3.38;96.2;2382.58;3;0.4;0
-22.396784;-44.948948;1111.4;0.4;3.34;96.6;2385.92;3;0.4;0
-22.396774;-44.948917;1111.9;0.5;3.38;97.1;2389.3;3;0.5;0
-22.396764;-44.948887;1112.3;0.4;3.28;97.5;2392.58;3;0.4;0
-22.396754;-44.948849;1112.8;0.5;4.06;98;2396.64;3;0.5;0
-22.396744;-44.948812;1113.3;0.5;3.96;98.5;2400.6;3;0.5;0
-22.396733;-44.948775;1113.8;0.5;4;99;2404.6;3;0.5;0
-22.396732;-44.948771;1113.9;0.1;0.43;99.1;2405.03;3;0.1;0
-22.39673;-44.948766;1113.9;0;0.56;99.1;2405.59;3;0;0
-22.396729;-44.948762;1114;0.1;0.43;99.2;2406.02;3;0.1;0
-22.396727;-44.948758;1114.1;0.1;0.47;99.3;2406.49;3;0.1;0
-22.396725;-44.948754;1114.2;0.1;0.47;99.4;2406.96;3;0.1;0
-22.396724;-44.94875;1114.3;0.1;0.43;99.5;2407.39;3;0.1;0
-22.396722;-44.948746;1114.4;0.1;0.47;99.6;2407.86;3;0.1;0
-22.396721;-44.948742;1114.5;0.1;0.43;99.7;2408.29;3;0.1;0
-22.396719;-44.948738;1114.6;0.1;0.47;99.8;2408.76;3;0.1;0
-22.396718;-44.948734;1114.7;0.1;0.43;99.9;2409.19;3;0.1;0
-22.396716;-44.94873;1114.8;0.1;0.47;100;2409.66;3;0.1;0
-22.396714;-44.948726;1114.9;0.1;0.47;100.1;2410.13;3;0.1;0
-22.396713;-44.948721;1115.1;0.2;0.53;100.3;2410.66;3;0.2;0
-22.396711;-44.948717;1115.2;0.1;0.47;100.4;2411.13;3;0.1;0
-22.39671;-44.948713;1115.3;0.1;0.43;100.5;2411.56;3;0.1;0
-22.396708;-44.948709;1115.4;0.1;0.47;100.6;2412.03;3;0.1;0
-22.396707;-44.948705;1115.5;0.1;0.43;100.7;2412.46;3;0.1;0
-22.396705;-44.948701;1115.6;0.1;0.47;100.8;2412.93;3;0.1;0
-22.396703;-44.948697;1115.7;0.1;0.47;100.9;2413.4;3;0.1;0
-22.396702;-44.948693;1115.8;0.1;0.43;101;2413.83;3;0.1;0
-22.3967;-44.948689;1115.9;0.1;0.47;101.1;2414.3;3;0.1;0
-22.396699;-44.948685;1116;0.1;0.43;101.2;2414.73;3;0.1;0
-22.396697;-44.948681;1116.1;0.1;0.47;101.3;2415.2;3;0.1;0
-22.39669;-44.948663;1116.6;0.5;2.01;101.8;2417.21;3;0.5;0
-22.396682;-44.948646;1117.1;0.5;1.96;102.3;2419.17;3;0.5;0
-22.396674;-44.948629;1117.5;0.4;1.96;102.7;2421.13;3;0.4;0
-22.396667;-44.948611;1118;0.5;2.01;103.2;2423.14;3;0.5;0
-22.396659;-44.948594;1118.5;0.5;1.96;103.7;2425.1;3;0.5;0
-22.396651;-44.948577;1118.9;0.4;1.96;104.1;2427.06;3;0.4;0
-22.396637;-44.948554;1118.9;0;2.83;104.1;2429.89;3;0;0
-22.396622;-44.948531;1118.8;-0.1;2.89;104;2432.78;3;0;-0.1
-22.396608;-44.948508;1118.8;0;2.83;104;2435.61;3;0;0
-22.396594;-44.948485;1118.7;-0.1;2.83;103.9;2438.44;3;0;-0.1
-22.39657;-44.948451;1118.5;-0.2;4.4;103.7;2442.84;3;0;-0.2
-22.396546;-44.948417;1118.4;-0.1;4.4;103.6;2447.24;3;0;-0.1
-22.396523;-44.948382;1118.2;-0.2;4.41;103.4;2451.65;3;0;-0.2
-22.396505;-44.94836;1118.1;-0.1;3.02;103.3;2454.67;3;0;-0.1
-22.396488;-44.948338;1118;-0.1;2.95;103.2;2457.62;3;0;-0.1
-22.39647;-44.948316;1117.9;-0.1;3.02;103.1;2460.64;3;0;-0.1
-22.396453;-44.948293;1117.9;0;3.03;103.1;2463.67;3;0;0
-22.396443;-44.948269;1117.8;-0.1;2.71;103;2466.38;3;0;-0.1
-22.396434;-44.948244;1117.8;0;2.76;103;2469.14;3;0;0
-22.396425;-44.948219;1117.7;-0.1;2.76;102.9;2471.9;3;0;-0.1
-22.396416;-44.948194;1117.6;-0.1;2.76;102.8;2474.66;3;0;-0.1
-22.396404;-44.948186;1117.6;0;1.57;102.8;2476.23;3;0;0
-22.396392;-44.948178;1117.5;-0.1;1.57;102.7;2477.8;3;0;-0.1
-22.39638;-44.94817;1117.5;0;1.57;102.7;2479.37;3;0;0
-22.396368;-44.948162;1117.4;-0.1;1.57;102.6;2480.94;3;0;-0.1
-22.396356;-44.948154;1117.4;0;1.57;102.6;2482.51;3;0;0
-22.396344;-44.948146;1117.3;-0.1;1.57;102.5;2484.08;3;0;-0.1
-22.396332;-44.948138;1117.2;-0.1;1.57;102.4;2485.65;3;0;-0.1
-22.39632;-44.948134;1117.2;0;1.4;102.4;2487.05;3;0;0
-22.396308;-44.94813;1117.1;-0.1;1.4;102.3;2488.45;3;0;-0.1
-22.396296;-44.948126;1117;-0.1;1.4;102.2;2489.85;3;0;-0.1
-22.396285;-44.948122;1116.9;-0.1;1.29;102.1;2491.14;3;0;-0.1
