;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
1572;-22,391226;-44,935838;1117,0;-1,400000000000091;3,76;190,48571428571438;6799,399999999986;7;0,0;-1,400000000000091
1573;-22,391186;-44,935848;1116,0;-1,0;4,57;189,48571428571438;6803,969999999986;7;0,0;-1,0
1574;-22,391126;-44,935854;1114,4;-1,599999999999909;6,7;187,88571428571447;6810,6699999999855;7;0,0;-1,599999999999909
1575;-22,391088;-44,935865;1113,2;-1,2000000000000455;4,37;186,68571428571443;6815,039999999985;7;0,0;-1,2000000000000455
1576;-22,391045;-44,93587;1112,2;-1,0;4,81;185,68571428571443;6819,849999999986;7;0,0;-1,0
1577;-22,390979;-44,93588;1110,8;-1,400000000000091;7,41;184,28571428571433;6827,259999999986;7;0,0;-1,400000000000091
1578;-22,390925;-44,935896;1109,8;-1,0;6,23;183,28571428571433;6833,489999999985;7;0,0;-1,0
1579;-22,390854;-44,935908;1109,0;-0,7999999999999545;7,99;182,48571428571438;6841,479999999985;7;0,0;-0,7999999999999545
1580;-22,390835;-44,935906;1108,6;-0,40000000000009095;2,12;182,0857142857143;6843,599999999985;7;0,0;-0,40000000000009095
1581;-22,39079;-44,935903;1107,8;-0,7999999999999545;5,01;181,28571428571433;6848,609999999985;7;0,0;-0,7999999999999545
1582;-22,390773;-44,935904;1107,2;-0,599999999999909;1,89;180,68571428571443;6850,499999999985;7;0,0;-0,599999999999909
1583;-22,390744;-44,935905;1106,0;-1,2000000000000455;3,23;179,48571428571438;6853,729999999985;7;0,0;-1,2000000000000455
1584;-22,390662;-44,935932;1104,8;-1,2000000000000455;9,53;178,28571428571433;6863,259999999985;7;0,0;-1,2000000000000455
1585;-22,390574;-44,935972;1103,6;-1,2000000000000455;10,61;177,0857142857143;6873,869999999984;7;0,0;-1,2000000000000455
1586;-22,390519;-44,935998;1103,0;-0,599999999999909;6,67;176,48571428571438;6880,5399999999845;7;0,0;-0,599999999999909
1587;-22,390474;-44,936029;1102,4;-0,599999999999909;5,93;175,88571428571447;6886,469999999985;7;0,0;-0,599999999999909
1588;-22,39043;-44,936054;1102,0;-0,40000000000009095;5,53;175,48571428571438;6891,9999999999845;7;0,0;-0,40000000000009095
1589;-22,390407;-44,936066;1101,8;-0,20000000000004547;2,84;175,28571428571433;6894,839999999985;7;0,0;-0,20000000000004547
1590;-22,390358;-44,936097;1101,2;-0,599999999999909;6,31;174,68571428571443;6901,149999999985;7;0,0;-0,599999999999909
1591;-22,390295;-44,936125;1100,2;-1,0;7,57;173,68571428571443;6908,719999999985;7;0,0;-1,0
1592;-22,390264;-44,93614;1099,6;-0,6000000000001364;3,78;173,0857142857143;6912,4999999999845;7;0,0;-0,6000000000001364
1593;-22,390185;-44,936164;1099,2;-0,3999999999998636;9,12;172,68571428571443;6921,619999999984;7;0,0;-0,3999999999998636
1594;-22,390153;-44,936176;1099,0;-0,20000000000004547;3,77;172,48571428571438;6925,389999999985;7;0,0;-0,20000000000004547
1595;-22,39002;-44,936215;1099,8;0,7999999999999545;15,32;173,28571428571433;6940,709999999985;7;0,7999999999999545;0,0
1596;-22,389949;-44,936233;1100,2;0,40000000000009095;8,11;173,68571428571443;6948,819999999984;7;0,40000000000009095;0,0
1597;-22,389894;-44,936251;1100,8;0,599999999999909;6,39;174,28571428571433;6955,209999999985;7;0,599999999999909;0,0
1598;-22,389763;-44,93625;1100,6;-0,20000000000004547;14,57;174,0857142857143;6969,779999999984;7;0,0;-0,20000000000004547
1599;-22,389716;-44,936256;1099,8;-0,7999999999999545;5,26;173,28571428571433;6975,0399999999845;7;0,0;-0,7999999999999545
1600;-22,389694;-44,936261;1099,6;-0,20000000000004547;2,5;173,0857142857143;6977,5399999999845;7;0,0;-0,20000000000004547
1601;-22,389655;-44,936262;1099,2;-0,3999999999998636;4,34;172,68571428571443;6981,879999999985;7;0,0;-0,3999999999998636
1602;-22,389621;-44,936266;1098,8;-0,40000000000009095;3,8;172,28571428571433;6985,679999999985;7;0,0;-0,40000000000009095
1603;-22,38956;-44,93629;1098,0;-0,7999999999999545;7,22;171,48571428571438;6992,899999999985;7;0,0;-0,7999999999999545
1604;-22,389494;-44,93632;1097,2;-0,7999999999999545;7,96;170,68571428571443;7000,859999999985;8;0,0;-0,7999999999999545
1605;-22,389473;-44,936328;1096,8;-0,40000000000009095;2,48;170,28571428571433;7003,339999999985;8;0,0;-0,40000000000009095
1606;-22,389417;-44,936353;1095,8;-1,0;6,74;169,28571428571433;7010,0799999999845;8;0,0;-1,0
1607;-22,389351;-44,936406;1094,6;-1,2000000000000455;9,14;168,0857142857143;7019,219999999985;8;0,0;-1,2000000000000455
1608;-22,389328;-44,936423;1094,4;-0,1999999999998181;3,1;167,88571428571447;7022,319999999985;8;0,0;-0,1999999999998181
1609;-22,389251;-44,936448;1093,4;-1,0;8,94;166,88571428571447;7031,259999999985;8;0,0;-1,0
1610;-22,389207;-44,936455;1092,8;-0,6000000000001364;4,95;166,28571428571433;7036,209999999985;8;0,0;-0,6000000000001364
1611;-22,389166;-44,936459;1092,2;-0,599999999999909;4,58;165,68571428571443;7040,7899999999845;8;0,0;-0,599999999999909
1612;-22,389113;-44,936458;1091,2;-1,0;5,89;164,68571428571443;7046,679999999985;8;0,0;-1,0
1613;-22,389093;-44,936459;1091,0;-0,20000000000004547;2,23;164,48571428571438;7048,909999999984;8;0,0;-0,20000000000004547
1614;-22,389077;-44,936459;1090,6;-0,40000000000009095;1,78;164,0857142857143;7050,689999999984;8;0,0;-0,40000000000009095
1615;-22,389036;-44,936471;1089,8;-0,7999999999999545;4,72;163,28571428571433;7055,409999999984;8;0,0;-0,7999999999999545
1616;-22,388937;-44,936521;1088,6;-1,2000000000000455;12,15;162,0857142857143;7067,559999999984;8;0,0;-1,2000000000000455
1617;-22,388917;-44,936527;1088,0;-0,599999999999909;2,31;161,48571428571438;7069,869999999984;8;0,0;-0,599999999999909
1618;-22,388873;-44,93654;1087,4;-0,599999999999909;5,07;160,88571428571447;7074,939999999984;8;0,0;-0,599999999999909
