;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
11041;-22.39172;-44.956625;1041.1;-0.3000000000001819;2.68;26.299999999999955;31855.200000000208;32;0.0;-0.3000000000001819
11042;-22.391726;-44.956656;1040.7;-0.3999999999998636;3.26;25.90000000000009;31858.460000000206;32;0.0;-0.3999999999998636
11043;-22.391728;-44.956688;1040.7;0.0;3.3;25.90000000000009;31861.760000000206;32;0.0;0.0
11044;-22.391729;-44.956716;1040.2;-0.5;2.88;25.40000000000009;31864.640000000207;32;0.0;-0.5
11045;-22.39173;-44.956745;1039.7;-0.5;2.98;24.90000000000009;31867.620000000206;32;0.0;-0.5
11046;-22.391731;-44.956774;1039.75;0.049999999999954525;2.98;24.950000000000045;31870.600000000206;32;0.049999999999954525;0.0
11047;-22.391732;-44.956796;1039.4970588235294;-0.25294117647058556;2.26;24.69705882352946;31872.860000000204;32;0.0;-0.25294117647058556
11048;-22.391726;-44.956817;1039.7;0.20294117647063104;2.26;24.90000000000009;31875.120000000203;32;0.20294117647063104;0.0
11049;-22.391732;-44.956846;1039.4545454545455;-0.2454545454545496;3.06;24.65454545454554;31878.180000000204;32;0.0;-0.2454545454545496
11050;-22.391731;-44.956872;1039.3;-0.15454545454554136;2.68;24.5;31880.860000000204;32;0.0;-0.15454545454554136
11051;-22.391735;-44.956908;1039.3;0.0;3.73;24.5;31884.590000000204;32;0.0;0.0
